,circuit_id,timestamp,day_of_week,value_kWh
229,638823,2025-01-13 12:00:00+00:00,Monday,0.0
230,638823,2025-01-14 12:00:00+00:00,Tuesday,0.0
231,638823,2025-01-15 12:00:00+00:00,Wednesday,0.0
232,638823,2025-01-16 12:00:00+00:00,Thursday,0.0
233,638823,2025-01-17 12:00:00+00:00,Friday,0.0
234,638823,2025-01-18 12:00:00+00:00,Saturday,33.7447287812829
235,740671,2024-12-23 12:00:00+00:00,Monday,22.302291940897703
236,740671,2024-12-24 12:00:00+00:00,Tuesday,0.0
237,740671,2024-12-25 12:00:00+00:00,Wednesday,0.0
238,740671,2024-12-26 12:00:00+00:00,Thursday,0.0
239,740671,2024-12-27 12:00:00+00:00,Friday,24.82666490972042
240,740671,2024-12-28 12:00:00+00:00,Saturday,0.0
241,740671,2024-12-29 12:00:00+00:00,Sunday,0.0
242,740671,2024-12-30 12:00:00+00:00,Monday,0.0
243,740671,2024-12-31 12:00:00+00:00,Tuesday,0.0
244,740671,2025-01-01 12:00:00+00:00,Wednesday,0.0
245,740671,2025-01-02 12:00:00+00:00,Thursday,0.0
246,740671,2025-01-03 12:00:00+00:00,Friday,0.0
247,740671,2025-01-04 12:00:00+00:00,Saturday,0.0
248,740671,2025-01-05 12:00:00+00:00,Sunday,0.0
249,740671,2025-01-06 12:00:00+00:00,Monday,0.0
250,740671,2025-01-07 12:00:00+00:00,Tuesday,0.0
251,740671,2025-01-08 12:00:00+00:00,Wednesday,0.0
252,740671,2025-01-09 12:00:00+00:00,Thursday,0.0
253,740671,2025-01-10 12:00:00+00:00,Friday,0.0
254,740671,2025-01-11 12:00:00+00:00,Saturday,0.0
255,740671,2025-01-12 12:00:00+00:00,Sunday,0.0
256,740671,2025-01-13 12:00:00+00:00,Monday,25.43375039100647
257,740671,2025-01-14 12:00:00+00:00,Tuesday,0.0
258,740671,2025-01-15 12:00:00+00:00,Wednesday,0.0
259,740671,2025-01-16 12:00:00+00:00,Thursday,0.0
260,740671,2025-01-17 12:00:00+00:00,Friday,25.892391555011272
