"_","Id","Energy_Area__c","Meter_Number__c","MeterID__c"
"[Charging_Facility__c]","a239Y0000000aVLQAY","NO3","7359992930545480","707057500039318382"
"[Charging_Facility__c]","a239Y0000000aVMQAY","NO3","6970631409170227","707057500069375829"
"[Charging_Facility__c]","a239Y0000000aVNQAY","NO2","7359992922901553","707057500042812754"
"[Charging_Facility__c]","a239Y0000000aVOQAY","NO1","7359992932874892","707057500057917055"
"[Charging_Facility__c]","a239Y0000000aVPQAY","NO2","7359992931489790","707057500072164427"
"[Charging_Facility__c]","a239Y0000000aVQQAY","NO5","",""
"[Charging_Facility__c]","a239Y0000000bHYQAY","NO1","7359992928316801","707057500057775495"
"[Charging_Facility__c]","a239Y0000000bWxQAI","NO2","7359992922183010","707057500072150956"
"[Charging_Facility__c]","a239Y0000000bqUQAQ","NO5","",""
"[Charging_Facility__c]","a239Y0000000bqeQAA","NO5","6970631402852137","707057500030024008"
"[Charging_Facility__c]","a239Y0000000cQ8QAI","NO2","5706567335713941","707057500076537852"
"[Charging_Facility__c]","a239Y0000000ca5QAA","NO3","7359992930561879","707057500039318788"
"[Charging_Facility__c]","a239Y0000000cpSQAQ","NO1","7359992927603421","707057500057830279"
"[Charging_Facility__c]","a239Y0000000cqfQAA","NO1","7359992930511393","707057500057846423"
"[Charging_Facility__c]","a239Y0000000d04QAA","NO1","7359992907400804","707057500057070378"
"[Charging_Facility__c]","a239Y0000000d09QAA","NO1","7359992906110391","707057500049782371"
"[Charging_Facility__c]","a239Y0000000d3cQAA","NO3","6970631409191710","707057500069379810"
"[Charging_Facility__c]","a239Y0000000d3vQAA","NO3","6970631409154937","707057500065609416"
"[Charging_Facility__c]","a239Y0000000dA7QAI","NO3","6970631409166787","707057500069375263"
"[Charging_Facility__c]","a239Y0000000dhnQAA","NO1","7359992906540860","707057500082367726"
"[Charging_Facility__c]","a239Y0000000dlgQAA","NO3","N/A - See Additional Details","N/A - See Additional Details"
"[Charging_Facility__c]","a239Y0000000dlqQAA","NO3","6970631406975726","707057500069354633"
"[Charging_Facility__c]","a239Y0000000dpSQAQ","NO1","7359992930512154","707057500057790603"
"[Charging_Facility__c]","a239Y0000000e3MQAQ","NO5","6970631408933533","707057500030056597"
"[Charging_Facility__c]","a239Y0000000e4QQAQ","NO1","7359992926496598","707057500057882063"
"[Charging_Facility__c]","a239Y0000000e4VQAQ","NO1","7359992923759948","707057500057861778"
"[Charging_Facility__c]","a239Y0000000e4aQAA","NO1","7359992894599079","707057500057197259"
"[Charging_Facility__c]","a239Y0000000e7JQAQ","NO5","6970631403531314","707057500030045195"
"[Charging_Facility__c]","a239Y0000000eF1QAI","NO1","7359992927953298","707057500057743760"
"[Charging_Facility__c]","a239Y0000000eUxQAI","NO3","",""
"[Charging_Facility__c]","a239Y0000000emyQAA","NO1","7359992909134318","707057500057796452"
"[Charging_Facility__c]","a239Y0000000f0rQAA","NO1","7359992933164763","707057500057980509"
"[Charging_Facility__c]","a239Y0000000f0wQAA","NO1","7359992932742399","707057500057888409"
"[Charging_Facility__c]","a239Y0000000f11QAA","NO1","7359992927754260","707057500032731713"
"[Charging_Facility__c]","a239Y0000000f16QAA","NO1","7359992927603827","707057500057676921"
"[Charging_Facility__c]","a239Y0000000fRKQAY","NO1","7359992927985435","707057500057793833"
"[Charging_Facility__c]","a239Y0000000fVsQAI","","",""
"[Charging_Facility__c]","a239Y0000000fVxQAI","NO5","6970631405638158","707057500080939451"
"[Charging_Facility__c]","a239Y0000000flEQAQ","NO3","6970631409062621","707057500065611563"
"[Charging_Facility__c]","a239Y0000000gHDQAY","NO5","6970631401270000","707057500030032195"
"[Charging_Facility__c]","a239Y0000000hA9QAI","NO1","7359992901810951","707057500021090180"
"[Charging_Facility__c]","a239Y0000000hAJQAY","NO1","7359992932075978","707057500082381661"
"[Charging_Facility__c]","a239Y0000000hAOQAY","NO1","7359992923759603","707057500057860030"
"[Charging_Facility__c]","a239Y0000000hATQAY","","",""
"[Charging_Facility__c]","a239Y0000000hEeQAI","NO3","","707057500000000000"
"[Charging_Facility__c]","a239Y0000000hH5QAI","NO3","7359992930561442","707057500039318771"
"[Charging_Facility__c]","a239Y0000000i8ZQAQ","NO5","",""
"[Charging_Facility__c]","a239Y0000000i8eQAA","NO1","7359992909665898","707057500057825619"
"[Charging_Facility__c]","a239Y0000000i8uQAA","NO1","7359992909671752","707057500057825626"
"[Charging_Facility__c]","a239Y0000000i9HQAQ","NO1","7359992903554983","707057500057825831"
"[Charging_Facility__c]","a239Y0000000i9MQAQ","NO1","7359992909671554","707057500057826524"
"[Charging_Facility__c]","a239Y0000000i9gQAA","NO1","7359992930219329","707057500057863802"
"[Charging_Facility__c]","a239Y0000000i9lQAA","NO1","7359992932875127","707057500057925524"
"[Charging_Facility__c]","a239Y0000000i9qQAA","NO1","5706567268770844","707057500080420980"
"[Charging_Facility__c]","a239Y0000000i9vQAA","","",""
"[Charging_Facility__c]","a239Y0000000iEuQAI","NO1","7359992927982519","707057500082364893"
"[Charging_Facility__c]","a239Y0000000igyQAA","NO1","7359992930511829","707057500057855425"
"[Charging_Facility__c]","a239Y0000000ih8QAA","NO1","7359992930511829","707057500057855425"
"[Charging_Facility__c]","a239Y0000000ixjQAA","NO5","",""
"[Charging_Facility__c]","a239Y0000000jE2QAI","NO1","7359992907394660","707057500057407532"
"[Charging_Facility__c]","a239Y0000000jEgQAI","NO1","7359992909668318","707057500057892475"
"[Charging_Facility__c]","a239Y0000000jPzQAI","NO5","6970631409662654","707057500029741237"
"[Charging_Facility__c]","a239Y0000000jQ4QAI","NO5","6970631403630185","707057500029720706"
"[Charging_Facility__c]","a239Y0000000jQ9QAI","NO5","6970631403630178","707057500029720690"
"[Charging_Facility__c]","a239Y0000000jQEQAY","NO5","6970631400762865","707057500029720683"
"[Charging_Facility__c]","a239Y0000000jQJQAY","NO5","6970631403630567","707057500029720676"
"[Charging_Facility__c]","a239Y0000000jQOQAY","NO5","6970631409662357","707057500029744474"
"[Charging_Facility__c]","a239Y0000000jQTQAY","NO5","6970631409662784","707057500029737568"
"[Charging_Facility__c]","a239Y0000000jRzQAI","NO1","7359992925069038","707057500057829013"
"[Charging_Facility__c]","a239Y0000000jSEQAY","NO1","7359992925069182","707057500057828993"
"[Charging_Facility__c]","a239Y0000000jW2QAI","NO1","7359992927983288","707057500057828924"
"[Charging_Facility__c]","a239Y0000000jWMQAY","NO1","7359992925078412","707057500057828955"
"[Charging_Facility__c]","a239Y0000000jWWQAY","NO1","7359992907984281","707057500057828948"
"[Charging_Facility__c]","a239Y0000000qUBQAY","NO3","6970631409166732","707057500069375232"
"[Charging_Facility__c]","a239Y0000000qUVQAY","NO3","6970631409166718","707057500069375249"
"[Charging_Facility__c]","a239Y0000000qUaQAI","NO3","6970631409166831","707057500069375256"
"[Charging_Facility__c]","a239Y0000000v0iQAA","NO5","6970631400970437","707057500030026712"
"[Charging_Facility__c]","a239Y0000000v1gQAA","NO5","6970631402846242","707057500030026620"
"[Charging_Facility__c]","a239Y0000000v2rQAA","NO5","6970631402846242","707057500030026620"
"[Charging_Facility__c]","a239Y0000000wfSQAQ","NO3","N/A - See Additional Details","N/A - See Additional Details"
"[Charging_Facility__c]","a239Y00000012igQAA","NO3","7359992929780663","707057500039319457"
"[Charging_Facility__c]","a239Y00000015cvQAA","NO2","6970631404680004","707057500066776360"
"[Charging_Facility__c]","a239Y0000001Cf7QAE","NO3","6970631408168355","707057500069384944"
"[Charging_Facility__c]","a239Y0000001GIKQA2","NO1","7359992909025296","707057500057758702"
"[Charging_Facility__c]","a239Y0000001KNQQA2","NO2","5706567362127773","707057500076629830"
"[Charging_Facility__c]","a239Y0000001KyJQAU","NO1","7359992933169249","707057500057978780"
"[Charging_Facility__c]","a239Y0000001TQ3QAM","NO3","6970631408883159","707057500065581156"
"[Charging_Facility__c]","a239Y0000001WQyQAM","","",""
"[Charging_Facility__c]","a239Y0000001WRMQA2","","",""
"[Charging_Facility__c]","a239Y0000001WfiQAE","NO5","6970631402003980","707057500030038494"
"[Charging_Facility__c]","a239Y0000001X1GQAU","NO1","7359992894599079","707057500057197259"
"[Charging_Facility__c]","a239Y0000001YVfQAM","NO4","",""
"[Charging_Facility__c]","a239Y0000001YeZQAU","NO3","6970631405221411","707057500065637136"
"[Charging_Facility__c]","a239Y0000001aDRQAY","NO5","6970631402852137","707057500030024008"
"[Charging_Facility__c]","a239Y0000001aDWQAY","NO5","6970631402830845","707057500030024022"
"[Charging_Facility__c]","a239Y0000001aDbQAI","NO5","6970631402830845","707057500030024022"
"[Charging_Facility__c]","a239Y0000001aZaQAI","NO1","",""
"[Charging_Facility__c]","a239Y0000001abfQAA","NO1","5706567334930875","707057500017439450"
"[Charging_Facility__c]","a239Y0000001e97QAA","NO1","7359992927598611","707057500057903614"
"[Charging_Facility__c]","a239Y0000001f58QAA","NO2","7359992929329886","707057500042810996"
"[Charging_Facility__c]","a239Y0000001g1SQAQ","NO3","Trøndelag Fylke",""
"[Charging_Facility__c]","a239Y0000001jvsQAA","NO3","6970631402846778","707057500069379780"
"[Charging_Facility__c]","a239Y0000001jwpQAA","NO3","6970631409169658","707057500069378929"
"[Charging_Facility__c]","a239Y0000001umaQAA","NO1","7359992923760500","707057500057821307"
"[Charging_Facility__c]","a239Y00000025rRQAQ","NO3","6970631409190966","707057500069394653"
"[Charging_Facility__c]","a239Y00000029zEQAQ","NO3","6970631409050819","707057500069324704"
"[Charging_Facility__c]","a239Y00000029zJQAQ","NO3","6970631409050819","707057500069324704"
"[Charging_Facility__c]","a239Y0000002B3iQAE","NO1","7359992909102232",""
"[Charging_Facility__c]","a239Y0000002C8TQAU","NO2","6970631401419829","707057500066776865"
"[Charging_Facility__c]","a239Y0000002C8sQAE","NO3","6970631401455858","707057500030085863"
"[Charging_Facility__c]","a239Y0000002CABQA2","NO1","7359992932743013","707057500057906950"
"[Charging_Facility__c]","a239Y0000002FlGQAU","NO4","5706567313537569","707057500063403856"
"[Charging_Facility__c]","a239Y0000002FsIQAU","NO5","6970631401344213","707057500030046451"
"[Charging_Facility__c]","a239Y0000002FyVQAU","NO5","6970631407110348","707057500029755555"
"[Charging_Facility__c]","a239Y0000002Fz1QAE","NO5","6970631402852014","707057500029949664"
"[Charging_Facility__c]","a239Y0000002G0sQAE","NO5","6970631403531291","707057500030068217"
"[Charging_Facility__c]","a239Y0000002GfnQAE","NO3","6970631409190638","707057500069388386"
"[Charging_Facility__c]","a239Y0000002GjSQAU","NO3","",""
"[Charging_Facility__c]","a239Y0000002JZgQAM","NO1","7359992930265494","707057500057793741"
"[Charging_Facility__c]","a239Y0000002KT5QAM","","",""
"[Charging_Facility__c]","a239Y0000002WKCQA2","NO5","Wergeland Borettslag - Rekkegarasjer",""
"[Charging_Facility__c]","a239Y0000002WKHQA2","NO5","6970631401999758","707057500030000408"
"[Charging_Facility__c]","a239Y0000002WKbQAM","NO5","Wergeland Borettslag - Rekkegarasjer",""
"[Charging_Facility__c]","a239Y0000002Wd4QAE","NO2","7359992931485631","707057500072168395"
"[Charging_Facility__c]","a239Y0000002Xt8QAE","NO3","6970631409398935","707057500069388515"
"[Charging_Facility__c]","a239Y0000002bQGQAY","NO4","5706567313537156","707057500063375849"
"[Charging_Facility__c]","a239Y0000002bm3QAA","NO3","6970631409398379","707057500069381028"
"[Charging_Facility__c]","a239Y0000002dMQQAY","NO1","Midlertidig uten måler. Avtalt med Nobina.",""
"[Charging_Facility__c]","a239Y0000002dOiQAI","NO1","Manuell avlesning av Zaptec Portalen til Nobina",""
"[Charging_Facility__c]","a239Y0000002dP2QAI","NO1","Manuell avlesning seriemåler av Nobina",""
"[Charging_Facility__c]","a239Y0000002f0wQAA","NO3","6970631409398355","707057500069384180"
"[Charging_Facility__c]","a239Y0000002jXQQAY","NO5","Wergeland Borettslag - Rekkegarasjer",""
"[Charging_Facility__c]","a239Y0000002jXZQAY","NO5","6970631409345922","707057500030040480"
"[Charging_Facility__c]","a239Y0000002qM1QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000002qM6QAI","NO5","6970631408173960","707057500080939369"
"[Charging_Facility__c]","a239Y0000002qN5QAI","NO5","6970631402840332","707057500030055842"
"[Charging_Facility__c]","a239Y0000002qOWQAY","NO5","",""
"[Charging_Facility__c]","a239Y0000002qP5QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000002qPVQAY","NO5","",""
"[Charging_Facility__c]","a239Y0000002qPZQAY","NO5","",""
"[Charging_Facility__c]","a239Y0000002qPeQAI","NO5","",""
"[Charging_Facility__c]","a239Y0000002qQ8QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000002qQDQAY","NO5","6970631401995095",""
"[Charging_Facility__c]","a239Y0000002qR6QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000002wGhQAI","NO1","7359992900541337","707057500032507400"
"[Charging_Facility__c]","a239Y0000002xf6QAA","NO3","",""
"[Charging_Facility__c]","a239Y00000038m9QAA","NO5","6970631401268656","707057500029984818"
"[Charging_Facility__c]","a239Y0000003GuMQAU","NO1","7359992908383274","707057500082374793"
"[Charging_Facility__c]","a239Y0000003GxiQAE","NO1","7359992908382475","707057500082377893"
"[Charging_Facility__c]","a239Y0000003H0zQAE","NO1","7359992932874908","707057500057894042"
"[Charging_Facility__c]","a239Y0000003K9bQAE","NO3","6970631403520851","707057500069437749"
"[Charging_Facility__c]","a239Y0000003KAuQAM","NO1","7359992907394479","707057500057322590"
"[Charging_Facility__c]","a239Y0000003SStQAM","NO1","",""
"[Charging_Facility__c]","a239Y0000003SmFQAU","NO1","7359992903039510","707057500051852512"
"[Charging_Facility__c]","a239Y0000003efMQAQ","NO3","6970631402679376","707057500069395186"
"[Charging_Facility__c]","a239Y0000003eqbQAA","NO3","6970631409191338","707057500069396251"
"[Charging_Facility__c]","a239Y0000003jJwQAI","NO3","6970631409280087","707057500065621531"
"[Charging_Facility__c]","a239Y0000003kQlQAI","NO5","6970631401997365","707057500030047724"
"[Charging_Facility__c]","a239Y0000003rkWQAQ","NO1","7359992931643604","707057500057878844"
"[Charging_Facility__c]","a239Y0000003tOWQAY","NO2","7359992922896118","707057500042759387"
"[Charging_Facility__c]","a239Y0000003vmTQAQ","NO1","7359992909668684","707057500057821291"
"[Charging_Facility__c]","a239Y0000003vn2QAA","NO1","7359992903554587","707057500057821260"
"[Charging_Facility__c]","a239Y0000003vooQAA","NO1","7359992903554587","707057500057821260"
"[Charging_Facility__c]","a239Y0000003w5UQAQ","NO1","7359992909670977","707057500057821277"
"[Charging_Facility__c]","a239Y0000003wDJQAY","NO1","7359992909666888","707057500057828986"
"[Charging_Facility__c]","a239Y0000003wLmQAI","NO1","7359992909668790","707057500057821284"
"[Charging_Facility__c]","a239Y0000003wc7QAA","NO3","6970631409191284","707057500069396244"
"[Charging_Facility__c]","a239Y00000049kaQAA","NO1","7359992927603421","707057500057830279"
"[Charging_Facility__c]","a239Y0000004AIqQAM","NO2","7359992904013595","707057500042809242"
"[Charging_Facility__c]","a239Y0000004ApuQAE","NO2","7359992931482807","707057500072171111"
"[Charging_Facility__c]","a239Y0000004AwqQAE","NO5","6970631403527171","707057500030047854"
"[Charging_Facility__c]","a239Y0000004B6kQAE","NO2","",""
"[Charging_Facility__c]","a239Y0000004BBfQAM","NO2","7359992931489813","707057500072186627"
"[Charging_Facility__c]","a239Y0000004BTPQA2","NO1","7359992906545810","707057500082382026"
"[Charging_Facility__c]","a239Y0000004BoOQAU","NO5","6970631403630277","707057500030040398"
"[Charging_Facility__c]","a239Y0000004CapQAE","NO3","6970631400073947","707057500084156526"
"[Charging_Facility__c]","a239Y0000004DtsQAE","NO1","7359992903557199","707057500057872019"
"[Charging_Facility__c]","a239Y0000004EldQAE","NO1","7359992926466874","707057500057688931"
"[Charging_Facility__c]","a239Y0000004GEcQAM","NO3","6970631409285402","707057500065639116"
"[Charging_Facility__c]","a239Y0000004GGxQAM","","",""
"[Charging_Facility__c]","a239Y0000004JmcQAE","NO1","7359992930266651","707057500057955651"
"[Charging_Facility__c]","a239Y0000004QnhQAE","NO5","",""
"[Charging_Facility__c]","a239Y0000004Zf8QAE","NO1","7359992932745802","707057500057879827"
"[Charging_Facility__c]","a239Y0000004d1PQAQ","NO2","6970631409183609",""
"[Charging_Facility__c]","a239Y0000004pDTQAY","NO5","",""
"[Charging_Facility__c]","a239Y0000004phmQAA","NO1","7359992909665003","707057500057899702"
"[Charging_Facility__c]","a239Y0000004sT3QAI","","6970631400969998","707057500029802198"
"[Charging_Facility__c]","a239Y0000004sdcQAA","NO1","7359992931640108","707057500057912982"
"[Charging_Facility__c]","a239Y0000004sweQAA","NO1","7359992899686903","707057500057009460"
"[Charging_Facility__c]","a239Y0000004vJ1QAI","NO5","6970631402845665","707057500030040473"
"[Charging_Facility__c]","a239Y0000004vKsQAI","NO5","6970631402845665","707057500030040473"
"[Charging_Facility__c]","a239Y0000004vLRQAY","NO5","6970631402845665","707057500030040473"
"[Charging_Facility__c]","a239Y0000004xtsQAA","NO3","6970631408720775","707057500069206444"
"[Charging_Facility__c]","a239Y0000004y3EQAQ","NO3","6970631408720775","707057500069206444"
"[Charging_Facility__c]","a239Y00000058zqQAA","NO3","6970631408928003","707057500030065582"
"[Charging_Facility__c]","a239Y00000059VQQAY","NO3","6970631402661937","707057500069451967"
"[Charging_Facility__c]","a239Y00000059VcQAI","NO3","6970631405220438","707057500069396688"
"[Charging_Facility__c]","a239Y0000005JC2QAM","NO5","6970631402836991",""
"[Charging_Facility__c]","a239Y0000005JDTQA2","NO5","6970631402836991",""
"[Charging_Facility__c]","a239Y0000005JgLQAU","","",""
"[Charging_Facility__c]","a239Y0000005LZtQAM","NO3","6970631404692724","707057500069394639"
"[Charging_Facility__c]","a239Y0000005PbFQAU","","7359992931633636","707057500057947441"
"[Charging_Facility__c]","a239Y0000005QXBQA2","NO1","7359992930078483","707057500057881035"
"[Charging_Facility__c]","a239Y0000005RSMQA2","NO2","7359992932874991","707057500072184272"
"[Charging_Facility__c]","a239Y0000005YtgQAE","NO3","6970631407001400","707057500069358747"
"[Charging_Facility__c]","a239Y0000005Z6gQAE","","",""
"[Charging_Facility__c]","a239Y0000005aooQAA","NO1","7359992905618959","707057500057180282"
"[Charging_Facility__c]","a239Y0000005djNQAQ","NO5","6970631408175810","707057500030055972"
"[Charging_Facility__c]","a239Y0000005jMVQAY","","",""
"[Charging_Facility__c]","a239Y0000005jRpQAI","","",""
"[Charging_Facility__c]","a239Y0000005k3oQAA","NO3","6970631408133810","707057500069470371"
"[Charging_Facility__c]","a239Y0000005o6cQAA","","",""
"[Charging_Facility__c]","a239Y0000005oGDQAY","NO1","34949856","707057500092880918"
"[Charging_Facility__c]","a239Y0000005pykQAA","NO5","6970631400034887","707057500030055774"
"[Charging_Facility__c]","a239Y0000005tJoQAI","NO3","6970631404756938","707057500069107727"
"[Charging_Facility__c]","a239Y0000005uKcQAI","NO5","6970631400969646","707057500030045188"
"[Charging_Facility__c]","a239Y0000005ueZQAQ","NO5","6970631400969523","707057500030049759"
"[Charging_Facility__c]","a239Y0000005ufrQAA","NO5","6970631402834928","707057500030045171"
"[Charging_Facility__c]","a239Y0000005vf0QAA","NO3","6970631401901829","707057500068104277"
"[Charging_Facility__c]","a239Y000000621pQAA","","",""
"[Charging_Facility__c]","a239Y000000634QQAQ","NO3","6970631401219672","707057500069406813"
"[Charging_Facility__c]","a239Y000000667AQAQ","NO1","7359992909135339","707057500057846294"
"[Charging_Facility__c]","a239Y0000006AbkQAE","NO1","Manuell avlesning seriemåler av Nobina",""
"[Charging_Facility__c]","a239Y0000006KpKQAU","NO1","7359992930268174","707057500057930467"
"[Charging_Facility__c]","a239Y0000006lxiQAA","NO3","",""
"[Charging_Facility__c]","a239Y0000006m1QQAQ","NO3","",""
"[Charging_Facility__c]","a239Y0000006m81QAA","NO3","",""
"[Charging_Facility__c]","a239Y0000006m86QAA","NO3","",""
"[Charging_Facility__c]","a239Y0000006m8BQAQ","NO3","6970631407698976","707057500069455576"
"[Charging_Facility__c]","a239Y0000006m8GQAQ","NO3","",""
"[Charging_Facility__c]","a239Y0000006m8LQAQ","NO3","",""
"[Charging_Facility__c]","a239Y0000007AwSQAU","NO1","7359992930265050","707057500057801897"
"[Charging_Facility__c]","a239Y0000007DhrQAE","NO3","6970631402668776","707057500069394721"
"[Charging_Facility__c]","a239Y0000007Gv8QAE","NO5","6970631402840622","707057500030061799"
"[Charging_Facility__c]","a239Y0000007HAHQA2","NO5","6970631402840967","707057500030054906"
"[Charging_Facility__c]","a239Y0000007HBZQA2","NO3","6970631409288380","707057500025218955"
"[Charging_Facility__c]","a239Y0000007HCdQAM","","",""
"[Charging_Facility__c]","a239Y0000007HwCQAU","NO1","7359992930511935","707057500057704655"
"[Charging_Facility__c]","a239Y0000007JM8QAM","NO5","6970631403519947","707057500030044020"
"[Charging_Facility__c]","a239Y0000007Jd9QAE","NO5","6970631403519947","707057500030044020"
"[Charging_Facility__c]","a239Y0000007K2DQAU","","",""
"[Charging_Facility__c]","a239Y0000007K2WQAU","NO1","7359992901789264","707057500057947847"
"[Charging_Facility__c]","a239Y0000007K4mQAE","NO5","6970631409348930","707057500030045027"
"[Charging_Facility__c]","a239Y0000007K7aQAE","NO5","6970631400031619","707057500030035738"
"[Charging_Facility__c]","a239Y0000007KlDQAU","NO1","7359992926225747","707057500057947656"
"[Charging_Facility__c]","a239Y0000007NHTQA2","","7359992932874526","707057500057918076"
"[Charging_Facility__c]","a239Y0000007O55QAE","NO1","7359992907982805","707057500057790405"
"[Charging_Facility__c]","a239Y0000007TfzQAE","NO3","7359992936351009","707057500039327292"
"[Charging_Facility__c]","a239Y0000007Tg4QAE","NO1","7359992932744034","707057500057906509"
"[Charging_Facility__c]","a239Y0000007TxJQAU","NO3","6970631409186662","707057500065627083"
"[Charging_Facility__c]","a239Y0000007U3pQAE","","6970631402850737","707057500030052599"
"[Charging_Facility__c]","a239Y0000007U5IQAU","NO1","7359992909666383","707057500057880229"
"[Charging_Facility__c]","a239Y0000007U7OQAU","NO1","7359992932746434","707057500057880236"
"[Charging_Facility__c]","a239Y0000007UNgQAM","NO1","7359992909108470","707057500057542219"
"[Charging_Facility__c]","a239Y0000007UzDQAU","NO1","7359992909669063","707057500057879803"
"[Charging_Facility__c]","a239Y0000007UzIQAU","NO1","7359992932743242","707057500057879810"
"[Charging_Facility__c]","a239Y0000007UzYQAU","NO1","7359992909668875","707057500057879834"
"[Charging_Facility__c]","a239Y0000007UzdQAE","NO1","7359992932744157","707057500057880212"
"[Charging_Facility__c]","a239Y0000007VTuQAM","NO1","7359992930516954","707057500057873023"
"[Charging_Facility__c]","a239Y0000007VxeQAE","NO5","6970631408137108","707057500030083524"
"[Charging_Facility__c]","a239Y0000007W9fQAE","NO5","6970631402857217","707057500030071163"
"[Charging_Facility__c]","a239Y0000007W9kQAE","NO5","6970631402833402","707057500030060334"
"[Charging_Facility__c]","a239Y0000007W9pQAE","NO5","6970631409660117","707057500030051707"
"[Charging_Facility__c]","a239Y0000007WNKQA2","NO1","7359992930264398","707057500082387755"
"[Charging_Facility__c]","a239Y0000007WNwQAM","NO1","7359992892270925","707057500082365814"
"[Charging_Facility__c]","a239Y0000007Wk8QAE","NO1","7359992933164763","707057500057980509"
"[Charging_Facility__c]","a239Y0000007X04QAE","NO1","7359992894567085","707057500020892419"
"[Charging_Facility__c]","a239Y0000007XM8QAM","NO1","7359992930265555","707057500057917048"
"[Charging_Facility__c]","a239Y0000007XMDQA2","NO1","7359992907400804","707057500057070378"
"[Charging_Facility__c]","a239Y0000007XRfQAM","NO1","7359992906110391","707057500049782371"
"[Charging_Facility__c]","a239Y0000007XnSQAU","NO2","7359992931485907","707057500072146584"
"[Charging_Facility__c]","a239Y0000007YVGQA2","NO1","7359992926224283","707057500057968040"
"[Charging_Facility__c]","a239Y0000007YVRQA2","NO1","7359992899912903","707057500055582996"
"[Charging_Facility__c]","a239Y0000007YVzQAM","NO5","6970631403536968","707057500030061805"
"[Charging_Facility__c]","a239Y0000007hMkQAI","NO3","N/A - Aneo eier ikke måler","N/A - Aneo eier ikke måler"
"[Charging_Facility__c]","a239Y0000007hniQAA","NO3","6970631405218640","707057500069114442"
"[Charging_Facility__c]","a239Y0000007hwfQAA","NO1","7359992926226652","707057500057953909"
"[Charging_Facility__c]","a239Y0000007hxyQAA","NO1","7359992905625445","707057500057180299"
"[Charging_Facility__c]","a239Y0000007hyDQAQ","NO1","7359992905622093","707057500057180275"
"[Charging_Facility__c]","a239Y0000007hysQAA","NO5","6970631402797155","707057500028410530"
"[Charging_Facility__c]","a239Y0000007j32QAA","NO2","7359992931482807","707057500072171111"
"[Charging_Facility__c]","a239Y0000007jXLQAY","","",""
"[Charging_Facility__c]","a239Y0000007jmNQAQ","","",""
"[Charging_Facility__c]","a239Y0000007jprQAA","NO3","",""
"[Charging_Facility__c]","a239Y0000007jsmQAA","NO1","7359992930270450","707057500057943962"
"[Charging_Facility__c]","a239Y0000007jubQAA","NO1","7359992929013853","707057500057912593"
"[Charging_Facility__c]","a239Y0000007k0RQAQ","NO5","6970631402840332","707057500030055842"
"[Charging_Facility__c]","a239Y0000007k3fQAA","","",""
"[Charging_Facility__c]","a239Y0000007k8VQAQ","","6970631400970031","707057500029802181"
"[Charging_Facility__c]","a239Y0000007k8aQAA","","6970631400969639","707057500029813071"
"[Charging_Facility__c]","a239Y0000007k8fQAA","","6970631400969592","707057500029813064"
"[Charging_Facility__c]","a239Y0000007k8kQAA","","6970631400970079","707057500029802440"
"[Charging_Facility__c]","a239Y0000007kB0QAI","","",""
"[Charging_Facility__c]","a239Y0000007kGfQAI","NO1","7359992926474336","707057500057863796"
"[Charging_Facility__c]","a239Y0000007kGkQAI","NO1","7359992926474008","707057500057864076"
"[Charging_Facility__c]","a239Y0000007kGpQAI","NO1","7359992923760302","707057500057863833"
"[Charging_Facility__c]","a239Y0000007kGuQAI","NO1","7359992923765376","707057500057863758"
"[Charging_Facility__c]","a239Y0000007ksBQAQ","NO3","N/A - Aneo eier ikke måler","707057500000000000"
"[Charging_Facility__c]","a239Y0000007ksLQAQ","NO3","6970631403521193","707057500069381745"
"[Charging_Facility__c]","a239Y0000007l0DQAQ","","735999114000724142","735999114000724142"
"[Charging_Facility__c]","a239Y0000007lYuQAI","NO3","",""
"[Charging_Facility__c]","a239Y0000007lcFQAQ","NO1","7359992932457859","707057500057846072"
"[Charging_Facility__c]","a239Y0000007leTQAQ","NO1","7359992909016508","707057500057454833"
"[Charging_Facility__c]","a239Y0000007mUTQAY","","",""
"[Charging_Facility__c]","a239Y0000007mk9QAA","NO5","",""
"[Charging_Facility__c]","a239Y0000007mkEQAQ","NO5","6970631402853677","707057500027927688"
"[Charging_Facility__c]","a239Y0000007mkJQAQ","NO5","6970631401994272","707057500030047700"
"[Charging_Facility__c]","a239Y0000007nFGQAY","NO1","7359992930222732","707057500082377831"
"[Charging_Facility__c]","a239Y0000007oMlQAI","NO1","7359992926219104","707057500057897302"
"[Charging_Facility__c]","a239Y0000007oSEQAY","NO1","7359992928297636","707057500057717785"
"[Charging_Facility__c]","a239Y0000007oSOQAY","NO3","6970631408169307","707057500069288693"
"[Charging_Facility__c]","a239Y0000007oYqQAI","NO5","",""
"[Charging_Facility__c]","a239Y0000007oZ5QAI","NO5","6970631400968656",""
"[Charging_Facility__c]","a239Y0000007oZXQAY","NO2","","707057500072192444"
"[Charging_Facility__c]","a239Y0000007oZhQAI","NO2","7359992905723820","707057500072084657"
"[Charging_Facility__c]","a239Y0000007owiQAA","NO3","",""
"[Charging_Facility__c]","a239Y0000007ownQAA","NO3","",""
"[Charging_Facility__c]","a239Y0000007oylQAA","","735999102112080256","13125392642700785054"
